,year_,month_,day_,humidity_min,humidity_max,humidity_mean,temperature_min,temperature_max,temperature_mean,weight_min,weight_max,weight_mean
982,2017,9,18,90.89444444444436,91.54255910987492,91.21850177715964,17.2,20.734,18.67126388888889,57089.34833333334,58014.28428372746,57551.8163085304
983,2017,9,19,87.28750000000014,93.54402777777791,90.41576388888902,16.158,23.018,19.2501875,58063.092361111085,58176.57555555543,58119.833958333256
984,2017,9,20,82.53224999999995,91.58736111111106,87.0598055555555,20.068,24.006,21.527180555555557,57934.08208333324,57952.612638888975,57943.34736111111
985,2017,9,21,82.53627777777777,87.42136111111111,84.97881944444444,20.87,25.936,22.990270833333334,57669.60013888896,57690.6470833333,57680.123611111136
986,2017,9,22,84.06972222222228,86.92934722222219,85.49953472222224,20.462,26.992,22.870006944444444,57362.40486111112,57387.86347222223,57375.13416666667
987,2017,9,23,83.24470833333334,86.98080555555563,85.11275694444448,20.586,25.164,22.4594375,57153.027638888656,57164.77569444432,57158.90166666648
988,2017,9,24,-52.250125,68.00690277777775,7.878388888888878,22.198,25.610000000000007,23.52276388888889,56929.23972222221,56950.04611111095,56939.64291666658
989,2017,9,25,-97.94569444444444,-93.45083333333334,-95.69826388888889,23.198,27.396000000000004,24.412645833333336,56632.01152777775,56706.26194444444,56669.1367361111
990,2017,9,26,-100.0,-100.0,-100.0,22.38000000000001,25.58,23.965243055555554,56429.64625,56462.59944444444,56446.122847222214
991,2017,9,27,-75.83629166666667,-15.611111111111128,-45.7237013888889,21.684,26.288,23.657888888888888,56216.28375000012,56240.22263888875,56228.253194444434
992,2017,9,28,-99.72222222222224,30.85862500000001,-34.43179861111112,22.358,25.212000000000003,23.507743055555558,55980.86305555552,59296.8652777776,57638.864166666564
993,2017,9,29,84.78686111111115,87.79736111111107,86.29211111111111,21.982,27.346,24.494708333333335,60587.758472222245,60608.09680555555,60597.9276388889
994,2017,9,30,86.01430555555545,87.80999999999995,86.91215277777769,22.808000000000003,26.048,24.30841666666667,60353.542916666745,60442.18777777789,60397.865347222316
995,2017,10,1,88.1190277777778,88.1487500000002,88.133888888889,20.414,24.56,22.904791666666668,60250.40736111113,60280.40916666673,60265.40826388893
996,2017,10,2,87.32486111111105,88.55027777777771,87.93756944444438,19.160000000000004,22.156,20.313791666666667,60165.818611111004,60249.73833333324,60207.778472222126
997,2017,10,3,88.70625000000021,88.89125000000006,88.79875000000013,18.936,21.2,19.85709027777778,60085.19166666674,60116.947083333136,60101.069374999934
998,2017,10,4,88.5884722222221,88.66236111111117,88.62541666666664,18.072,19.282,18.669958333333334,60012.71763888891,60027.130833333205,60019.92423611106
999,2017,10,5,88.54444444444458,90.04430555555557,89.29437500000007,17.146,19.392,18.107256944444444,59963.03486111108,59991.12347222237,59977.07916666672
1000,2017,10,6,88.87319444444452,89.42958333333316,89.15138888888885,16.576,20.47600000000001,18.05604861111111,59855.353888888894,59995.20805555562,59925.28097222226
1001,2017,10,7,89.2163888888888,90.30472222222244,89.76055555555561,17.35,18.556,17.803395833333333,59762.88819444441,59885.45388888884,59824.171041666625
1002,2017,10,8,90.35972222222216,91.0481944444445,90.70395833333333,15.313999999999998,18.226,17.222159722222223,59620.47611111115,59727.124722222215,59673.80041666668
1003,2017,10,9,88.02208333333333,89.90500000000013,88.96354166666673,12.288,17.130000000000006,14.691368055555554,59412.33597222222,59685.51986111105,59548.92791666664
1004,2017,10,10,88.41861111111113,88.6595833333333,88.53909722222221,16.066,19.326,17.61323611111111,59613.13513888894,59756.63069444447,59684.882916666706
1005,2017,10,11,89.01333333333334,89.37194444444441,89.19263888888887,19.176,20.692,19.895506944444445,59684.07361111117,59695.15569444443,59689.614652777804
1006,2017,10,12,89.67194444444435,89.7627777777778,89.71736111111107,18.56,20.15,19.493319444444445,59469.625555555576,59525.645555555326,59497.63555555545
1007,2017,10,13,88.69972222222212,90.37774687065384,89.53873454643798,16.5,20.378000000000004,18.49311111111111,59476.47162726011,59526.82847222207,59501.65004974109
1008,2017,10,14,88.97708333333345,89.16180555555556,89.06944444444451,20.292,22.888,21.680333333333337,59513.81499999997,59531.92291666661,59522.86895833329
1009,2017,10,15,88.75930555555556,91.25611111111122,90.0077083333334,20.218,23.92,22.028555555555556,59333.70625000004,59342.6016666667,59338.153958333365
1010,2017,10,16,90.21833333333332,92.73291666666668,91.47562500000001,19.168,24.096,21.672284722222223,59117.359305555525,59276.072638889,59196.715972222264
1011,2017,10,17,91.13902777777768,93.630972222222,92.38499999999985,19.47,22.31,20.849756944444447,58787.80541666669,59059.69847222215,58923.75194444442
1012,2017,10,18,91.94250000000022,93.03666666666672,92.48958333333347,16.648000000000003,20.020000000000003,18.30559722222222,58582.201111111055,58618.33749999992,58600.269305555485
1013,2017,10,19,90.90500000000002,92.28277777777772,91.59388888888887,17.958,21.222,19.177791666666668,58553.58291666673,58573.79124999997,58563.68708333335
1014,2017,10,20,92.80875000000006,93.12250000000016,92.9656250000001,18.52,20.016,19.172118055555558,58383.7013888889,58554.503194444274,58469.10229166658
1015,2017,10,21,92.19555555555556,93.2515277777778,92.72354166666668,17.555999999999997,20.09800000000001,18.51288888888889,58382.85569444449,58541.81027777767,58462.33298611108
1016,2017,10,22,93.39638888888884,94.37097222222263,93.88368055555574,16.026,18.996,17.225680555555556,58413.929305555495,58463.30236111111,58438.6158333333
1017,2017,10,23,92.69388888888882,93.2291666666666,92.96152777777772,15.765999999999998,17.166,16.405305555555557,58326.20486111098,58446.456944444464,58386.33090277772
1018,2017,10,24,92.56597222222234,92.89416666666678,92.73006944444455,16.262,17.872,16.906555555555556,58331.285138889056,58442.77902777767,58387.03208333337
1019,2017,10,25,92.64291666666644,92.99069444444442,92.81680555555542,17.826,22.22,19.51560416666667,58192.894027777904,58418.885694444725,58305.88986111131
1020,2017,10,26,94.1970833333334,94.74652777777771,94.47180555555556,16.990000000000002,18.932,17.808888888888887,58092.62611111122,58196.41541666675,58144.520763888984
1021,2017,10,27,93.94069444444465,94.44944444444457,94.19506944444461,15.512,17.560000000000002,16.278875,58029.26916666666,58041.34638888893,58035.307777777794
1022,2017,10,28,92.7786111111115,92.8080555555555,92.79333333333349,14.812,16.163999999999998,15.46801388888889,58014.40791666673,58115.67499999997,58065.04145833335
1023,2017,10,29,93.11083333333336,93.3037499999996,93.20729166666648,11.412,15.913999999999998,13.733746666666667,57872.3543055555,57885.76458333327,57879.059444444385
1024,2017,10,30,91.68347222222236,93.50027777777808,92.59187500000021,9.478,11.43,10.372979166666667,57634.37013888916,57846.44277777765,57740.406458333404
1025,2017,10,31,89.64611111111114,90.23486111111104,89.94048611111108,9.826,12.842,11.187777777777777,57878.03569444441,57971.71166666659,57924.873680555495
1026,2017,11,1,88.50819444444456,92.1258333333334,90.31701388888898,12.818,16.214000000000002,14.643888888888888,57933.12000000008,57980.208333333474,57956.66416666678
1027,2017,11,2,91.63249999999992,93.6265277777778,92.62951388888885,13.691999999999998,16.006000000000004,14.7576875,57743.59444444437,57829.97777777782,57786.7861111111
1028,2017,11,3,90.7669444444441,92.31361111111134,91.54027777777773,12.675999999999998,14.18,13.316006944444444,57724.75652777776,57853.313055555576,57789.034791666665
1029,2017,11,4,88.10861111111116,90.48388888888891,89.29625000000004,11.488,13.273999999999996,12.586381944444446,57755.70319444434,57765.74027777782,57760.72173611108
1030,2017,11,5,86.20611111111096,90.35055555555572,88.27833333333334,11.686,14.095999999999998,13.48717361111111,57586.771249999954,57785.570555555496,57686.170902777725
1031,2017,11,6,91.648611111111,93.32430555555509,92.48645833333305,7.7414,11.674,9.265563888888888,52705.09069444448,57370.73708333327,55037.91388888887
1032,2017,11,7,90.79597222222168,93.07597222222222,91.93597222222195,5.539199999999999,7.696600000000001,6.40586875,51313.807777777765,51603.81013888888,51458.80895833332
1033,2017,11,8,88.4601388888889,89.73986111111151,89.10000000000021,6.2336,9.82,8.129659722222222,51700.59430555561,51702.55194444445,51701.57312500003
1034,2017,11,9,87.35041666666672,87.72597222222203,87.53819444444437,9.394,10.63,9.9119375,51530.8519444444,51607.304027777776,51569.07798611109
1035,2017,11,10,86.55833333333338,89.79708333333299,88.17770833333319,8.874,10.912,10.361236111111111,51492.528888889006,51660.31888888884,51576.42388888892
1036,2017,11,11,89.75611111111141,90.1984722222224,89.9772916666669,6.379,8.85,7.524588888888889,51455.38111111137,51556.13486111111,51505.75798611124
1037,2017,11,12,88.92847222222215,89.65486111111105,89.2916666666666,5.3646,6.9872,6.1540083333333335,51387.65416666672,51670.32999999984,51528.99208333328
1038,2017,11,13,89.51999999999997,90.62127955493764,90.07063977746881,5.5676,6.8291999999999975,6.2268083333333335,51392.53111111104,51428.394019471525,51410.46256529128
1039,2017,11,14,90.80041666666708,91.7933333333334,91.29687500000023,3.7686,7.4331999999999985,5.234776388888889,51184.95597222215,51678.80111111108,51431.87854166662
1040,2017,11,15,89.66041666666705,89.88680555555551,89.77361111111128,7.4495999999999984,10.002,8.885921527777777,51552.214583333465,51633.54777777784,51592.881180555654
1041,2017,11,16,87.93013888888845,87.98236111111055,87.9562499999995,8.656,9.928,9.217305555555555,51494.77694444441,51579.200416666696,51536.98868055556
1042,2017,11,17,88.71361111111179,90.740138888889,89.7268750000004,7.3682,9.946,8.241772222222222,51445.24027777794,51462.12638888894,51453.683333333436
1043,2017,11,18,87.76555555555517,88.87083333333322,88.3181944444442,5.9522,7.557399999999999,6.855213888888889,51273.53402777795,51287.54236111121,51280.53819444458
1044,2017,11,19,88.44111111111111,90.3037499999997,89.37243055555541,5.7208,6.917000000000001,6.219236805555556,51321.97847222228,51351.17875000023,51336.578611111254
1045,2017,11,20,89.00958333333332,89.75527777777799,89.38243055555566,4.7898,6.3618,5.497283333333333,51315.64861111106,51467.6922222222,51391.67041666663
1046,2017,11,21,87.76138888888843,88.63124999999924,88.19631944444384,6.2042,6.9368,6.490683333333333,51337.66527777795,51412.43472222226,51375.050000000105
1047,2017,11,22,88.70513888888891,89.15986111111172,88.93250000000032,6.9322,10.16,8.801690277777777,51433.81902777781,51453.5816666667,51443.70034722226
1048,2017,11,23,89.1645833333334,89.57388888888876,89.36923611111108,8.357999999999999,12.168,10.080465277777778,51291.32833333329,51410.35749999996,51350.842916666625
1049,2017,11,24,91.17250000000016,91.3700000000002,91.27125000000018,7.484399999999999,11.206,9.339120833333332,51181.003472222255,51358.09597222237,51269.54972222231
1050,2017,11,25,90.1876388888883,90.69777777777828,90.44270833333329,5.08,7.439200000000001,6.3890979166666675,51157.61069444447,51190.94083333335,51174.27576388891
1051,2017,11,26,90.17888888888876,90.3722222222221,90.27555555555543,4.2026,5.7042,4.8111854166666665,51081.93805555557,51395.338611111125,51238.63833333335
1052,2017,11,27,88.6858333333333,89.16236111111151,88.9240972222224,5.3476,6.0964,5.6269625,51180.67972222196,51291.20166666661,51235.94069444429
1053,2017,11,28,88.41069444444479,88.45208333333366,88.43138888888922,6.0710000000000015,6.775799999999999,6.479753472222223,51186.0647222222,51259.39041666674,51222.72756944447
1054,2017,11,29,87.98027777777729,88.30305555555631,88.1416666666668,6.051800000000001,6.681399999999999,6.389883333333334,51089.567083333415,51098.04666666666,51093.80687500004
1055,2017,11,30,89.2834722222222,89.52888888888874,89.40618055555547,4.711799999999998,6.0518,5.387887500000001,50992.32680555562,51132.24777777769,51062.28729166665
1056,2017,12,1,89.57083333333334,90.82930555555568,90.20006944444451,4.058200000000001,4.7982,4.451710416666667,51043.795555555575,51155.83958333343,51099.8175694445
1057,2017,12,2,90.06750000000041,90.21652777777744,90.14201388888893,3.4912,4.0996000000000015,3.696659722222222,50903.891944444535,50965.923194444345,50934.90756944444
1058,2017,12,3,90.12374999999976,91.24763888888864,90.68569444444421,3.3176,5.1038000000000014,3.8610625000000005,50901.31847222232,51271.69124999998,51086.504861111156
1059,2017,12,4,89.07291666666691,89.54736111111086,89.31013888888889,5.0996,5.662999999999999,5.353805555555556,51097.352638888806,51114.43541666657,51105.894027777686
1060,2017,12,5,89.25527777777752,90.31111111111144,89.78319444444449,5.537999999999999,8.552,7.312071527777778,51168.10486111116,51233.93305555555,51201.018958333356
