,month,Hmin_0,Hmax_0,Hmean_0,Tmin_0,Tmax_0,Tmean_0,Hmin_1,Hmax_1,Hmean_1,Tmin_1,Tmax_1,Tmean_1,Hmin_2,Hmax_2,Hmean_2,Tmin_2,Tmax_2,Tmean_2,Hmin_3,Hmax_3,Hmean_3,Tmin_3,Tmax_3,Tmean_3,Hmin_4,Hmax_4,Hmean_4,Tmin_4,Tmax_4,Tmean_4,Hmin_5,Hmax_5,Hmean_5,Tmin_5,Tmax_5,Tmean_5,Hmin_6,Hmax_6,Hmean_6,Tmin_6,Tmax_6,Tmean_6,delta_w
12,1,73.42666666666669,89.58999999999996,80.83861805555554,-0.2832,23.32549999999999,5.965962047101449,79.9185,89.415,85.1835486111111,0.0498,14.925999999999998,4.471487167874396,83.59166666666668,88.7583333333333,87.00312500000001,-0.9824000000000002,15.421666666666669,4.085289598429952,84.97166666666666,92.69166666666668,89.96993055555555,-4.9122,16.934,2.929196165458937,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,-0.8295215280315226
13,1,79.9185,89.415,85.1835486111111,0.0498,14.925999999999998,4.471487167874396,83.59166666666668,88.7583333333333,87.00312500000001,-0.9824000000000002,15.421666666666669,4.085289598429952,84.97166666666666,92.69166666666668,89.96993055555555,-4.9122,16.934,2.929196165458937,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,-0.7943463224720025
14,1,83.59166666666668,88.7583333333333,87.00312500000001,-0.9824000000000002,15.421666666666669,4.085289598429952,84.97166666666666,92.69166666666668,89.96993055555555,-4.9122,16.934,2.929196165458937,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,-0.950679150257354
15,1,84.97166666666666,92.69166666666668,89.96993055555555,-4.9122,16.934,2.929196165458937,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,-0.718592694700619
16,1,82.61499999999995,92.34166666666668,87.33236111111113,-4.671399999999998,12.1,2.498324003623188,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,-0.8863467553290448
17,1,79.85833333333333,90.37000000000003,86.03218055555556,-5.635,18.702,3.4786415006038647,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,-0.6605815617211932
18,1,83.71,93.73666666666672,90.28916666666667,-7.283800000000001,21.248,3.4917176026570047,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,-0.1729364975219796
19,1,72.18833333333333,92.16166666666656,84.81142361111111,-6.6526,27.75,5.796793387681159,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,-0.2210704703671248
20,1,73.55283333333333,89.2483333333333,83.64284027777778,-5.7642,22.688,5.499719806763284,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,-0.5003235069195254
21,1,81.7383333333333,91.52833333333332,86.59881944444443,-7.4502,25.126,4.8573449577294685,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,-0.4464857807459782
22,1,90.2666666666667,96.50000000000006,92.83111111111111,-9.62,26.186,2.3910139794685987,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,-0.6284594834666358
23,1,90.95,93.4666666666667,92.52319444444444,-6.8976,22.85,2.46311038647343,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,-0.5464285740795314
24,1,88.85999999999999,92.99666666666666,91.28347222222222,-4.3260000000000005,26.623999999999995,5.015636775362319,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,-0.6890108555407116
25,1,80.30466666666666,90.50166666666668,85.84865277777779,-2.4008,26.46800000000001,7.914984042874397,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,-0.5707659348914821
26,1,83.65833333333335,92.16166666666666,90.18652777777775,-4.9414,28.272,7.431986443236716,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,-0.3046022684172426
27,1,89.48500000000004,95.62333333333336,93.07451388888887,-6.428399999999999,26.942,6.3548627113526575,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,-0.4879158857132737
28,1,92.72166666666674,98.20333333333322,95.61951388888887,-6.0630000000000015,26.066333333333336,7.13807353562802,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,-0.5624149741349124
29,1,91.395,96.81666666666672,93.29027777777776,-1.2362,27.778,9.669794595410629,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,-0.8397377979671226
30,1,90.47666666666667,93.24500000000008,92.24611111111112,3.2662,28.57800000000001,11.545804830917874,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,-0.9868348529263368
31,2,89.04333333333332,93.30666666666674,91.214375,2.108,29.188,11.516257518115944,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,-1.0103558521975526
32,2,90.06666666666662,92.8233333333334,91.32270833333332,2.9076,29.116000000000003,11.673543131038649,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,-1.300660224805032
33,2,91.43666666666672,94.83999999999996,93.1325,3.3746,29.12400000000001,13.334373822463768,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,-1.2828954405288242
34,2,88.485,93.94000000000004,91.00638888888888,3.333,29.75333333333333,13.32595935990338,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,-1.1488723850206166
35,2,88.90499999999999,97.25333333333336,92.26645833333336,3.3956000000000004,31.16183333333333,13.960017542270531,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,-1.1370952227801885
36,2,87.91,95.32333333333334,91.3157638888889,3.3456,30.305166666666683,13.178081219806764,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,-1.0204808546101114
37,2,88.865,93.80999999999996,91.4122222222222,2.6868000000000003,30.866,13.10335339673913,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,70.21433333333333,95.60333333333332,88.40116666666667,1.5704,32.28799999999999,12.872558318236717,-1.2417512172277436
38,2,87.62499999999999,94.26500000000009,91.62104166666666,0.2164,30.696000000000005,11.534402792874396,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,70.21433333333333,95.60333333333332,88.40116666666667,1.5704,32.28799999999999,12.872558318236717,72.77050000000001,92.84666666666674,87.62848611111112,-0.416,32.226,12.09538860205314,-1.1891465916466435
39,2,86.24999999999999,92.87166666666674,90.10069444444446,-2.6378,28.20000000000001,8.577688919082126,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,70.21433333333333,95.60333333333332,88.40116666666667,1.5704,32.28799999999999,12.872558318236717,72.77050000000001,92.84666666666674,87.62848611111112,-0.416,32.226,12.09538860205314,78.82966666666668,92.45166666666664,86.88378472222222,-1.5898,30.82200000000001,10.318743900966185,-1.1873793817117122
40,2,86.49500000000002,91.84499999999996,90.22208333333332,0.4454,27.154,9.825184797705315,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,70.21433333333333,95.60333333333332,88.40116666666667,1.5704,32.28799999999999,12.872558318236717,72.77050000000001,92.84666666666674,87.62848611111112,-0.416,32.226,12.09538860205314,78.82966666666668,92.45166666666664,86.88378472222222,-1.5898,30.82200000000001,10.318743900966185,82.95283333333336,94.26499999999996,88.3509513888889,-0.2624,29.322166666666664,10.19380569142512,-1.29276605235991
41,2,88.23333333333332,97.81333333333338,92.74763888888889,-1.307,31.488000000000003,11.88448934178744,91.06166666666662,96.65000000000003,93.31145833333332,0.6456,27.112333333333336,9.871825875603864,70.21433333333333,95.60333333333332,88.40116666666667,1.5704,32.28799999999999,12.872558318236717,72.77050000000001,92.84666666666674,87.62848611111112,-0.416,32.226,12.09538860205314,78.82966666666668,92.45166666666664,86.88378472222222,-1.5898,30.82200000000001,10.318743900966185,82.95283333333336,94.26499999999996,88.3509513888889,-0.2624,29.322166666666664,10.19380569142512,83.58333333333333,90.42999999999998,88.26125000000002,4.767,24.77383333333333,10.494512817028989,-0.928235066267756
